District,Mandal,GP_Name,GP_Code,total_activities,total_estimated_cost,total_sc_fund,total_st_fund,water_activities,livelihood_activities,total_estimated_cost_lakhs,sc_st_fund_share_pct,drought_risk_score,drought_flag,total_rain_mm,predicted_rainfall_mm,drought_probability,drought_probability_pct,predicted_drought_flag,risk_norm,water_gap_norm,fund_gap_norm,rain_stress_norm,livelihood_need_norm,inclusion_need_norm,priority_score,priority_tier,priority_rank
Yadadri Bhuvanagiri,Choutuppal,Peepalpahad,207384,27,3873287.0,0.0,0.0,8,0,38.73,0.0,10.48,0.0,0.0,1.03,0.208,20.8,NO_DROUGHT,0.1048,0.8787878787878788,0.918866856950601,0.5751072961373391,1.0,1.0,35.16,MEDIUM,4875
Mahabubabad,Danthalapalle,Nidanapuram,279266,50,1758389.0,0.0,0.0,18,0,17.58,0.0,13.37,0.0,0.0,0.57,0.1894,18.9,NO_DROUGHT,0.13369999999999999,0.7272727272727273,0.963167297885881,0.7725321888412018,1.0,1.0,35.15,MEDIUM,4876
Peddapalli,Kamanpur,Gollapalli,278722,39,1038188.0,0.0,0.0,18,0,10.38,0.0,11.07,0.0,0.0,0.4,0.2094,20.9,NO_DROUGHT,0.1107,0.7272727272727273,0.9782532367169876,0.8454935622317596,1.0,1.0,35.14,MEDIUM,4877
Siddipet,Mulug,Bandathimmapur,279237,43,2956620.0,0.0,0.0,16,0,29.57,0.0,11.44,0.0,0.0,0.87,0.2411,24.1,NO_DROUGHT,0.1144,0.7575757575757576,0.9380681386629202,0.6437768240343348,1.0,1.0,35.14,MEDIUM,4878
Mahabubabad,Chinnagudur,Thummalacheruvu Thanda,279232,54,1108832.0,0.0,0.0,19,0,11.09,0.0,11.21,0.0,0.0,0.29,0.2071,20.7,NO_DROUGHT,0.1121,0.7121212121212122,0.9767734677875016,0.8927038626609443,1.0,1.0,35.14,MEDIUM,4879
Vikarabad,Tandur,Kothlapur Khurd,210533,24,1690000.0,0.0,0.0,22,0,16.9,0.0,15.2,0.0,0.0,0.48,0.1838,18.4,NO_DROUGHT,0.152,0.6666666666666667,0.964599831679531,0.8111587982832618,1.0,1.0,35.14,MEDIUM,4880
Kamareddy,Machareddy,Yellampet,209560,41,3178172.0,0.0,0.0,2,1,31.78,0.0,11.14,0.0,0.0,2.35,0.2483,24.8,NO_DROUGHT,0.1114,0.9696969696969697,0.9334273232240228,0.008583690987124526,0.9811320754716981,1.0,35.14,MEDIUM,4881
Mancherial,Kasipet,Kasipet,195307,48,7499592.0,0.0,0.0,16,0,75.0,0.0,13.81,0.0,0.0,0.65,0.2173,21.7,NO_DROUGHT,0.1381,0.7575757575757576,0.8429072076125192,0.7381974248927039,1.0,1.0,35.13,MEDIUM,4882
Mulugu,Venkatapur,Venkatapur,214217,28,10965020.0,0.0,0.0,3,0,109.65,0.0,10.54,0.0,0.0,1.82,0.2875,28.7,NO_DROUGHT,0.1054,0.9545454545454546,0.7703174238832493,0.23605150214592274,1.0,1.0,35.13,MEDIUM,4883
Warangal,Khanapur,Mangalavaripet,213675,18,3977900.0,0.0,0.0,15,0,39.78,0.0,10.49,0.0,0.0,0.84,0.2549,25.5,NO_DROUGHT,0.10490000000000001,0.7727272727272727,0.9166755446378737,0.6566523605150215,1.0,1.0,35.13,MEDIUM,4884
Bhadradri Kothagudem,Dummugudem,Pedanallaballi,202314,97,2748514.0,0.0,0.0,23,0,27.49,0.0,10.38,0.0,0.0,1.74,0.3966,39.7,NO_DROUGHT,0.1038,0.6515151515151515,0.9424273028217955,0.2703862660944206,1.0,1.0,35.13,MEDIUM,4885
Nalgonda,Marriguda,Ramreddypally,207643,16,3304863.0,0.0,0.0,3,0,33.05,0.0,12.7,0.0,0.0,1.47,0.1545,15.5,NO_DROUGHT,0.127,0.9545454545454546,0.930773546463852,0.3862660944206009,1.0,1.0,35.13,MEDIUM,4886
Warangal,Nekkonda,Mudigonda,213980,20,2647000.0,0.0,0.0,14,0,26.47,0.0,10.42,0.0,0.0,0.27,0.187,18.7,NO_DROUGHT,0.1042,0.7878787878787878,0.944553700861372,0.9012875536480687,1.0,1.0,35.13,MEDIUM,4887
Yadadri Bhuvanagiri,Bibinagar,Gollagudem,207215,48,875233.0,0.0,0.0,21,0,8.75,0.0,14.57,0.0,0.0,0.96,0.2196,22.0,NO_DROUGHT,0.1457,0.6818181818181819,0.981666629870042,0.6051502145922747,1.0,1.0,35.12,MEDIUM,4888
Vikarabad,Nawabpet,Kummariguda,278191,22,1159570.0,0.0,0.0,17,0,11.6,0.0,12.39,0.0,0.0,0.67,0.2,20.0,NO_DROUGHT,0.12390000000000001,0.7424242424242424,0.9757106667577715,0.7296137339055795,1.0,1.0,35.12,MEDIUM,4889
Kamareddy,Machareddy,Chukkapur,209544,22,3326478.0,0.0,0.0,2,0,33.26,0.0,11.14,0.0,0.0,2.35,0.2483,24.8,NO_DROUGHT,0.1114,0.9696969696969697,0.9303207804057178,0.008583690987124526,1.0,1.0,35.11,MEDIUM,4890
Yadadri Bhuvanagiri,Bibinagar,Ravipadu,207234,51,882660.0,0.0,0.0,21,0,8.83,0.0,14.57,0.0,0.0,0.96,0.2196,22.0,NO_DROUGHT,0.1457,0.6818181818181819,0.9815110576510384,0.6051502145922747,1.0,1.0,35.11,MEDIUM,4891
Warangal,Nekkonda,Chandrugonda,213973,19,2780610.0,0.0,0.0,14,0,27.81,0.0,10.42,0.0,0.0,0.27,0.187,18.7,NO_DROUGHT,0.1042,0.7878787878787878,0.9417549928795389,0.9012875536480687,1.0,1.0,35.11,MEDIUM,4892
Nizamabad,Mortad,Shetpally,209617,44,4795662.0,0.0,0.0,6,0,47.96,0.0,2.92,0.0,0.3,0.4,0.2769,27.7,NO_DROUGHT,0.0292,0.9090909090909091,0.8995460106461084,0.8454935622317596,1.0,1.0,35.1,MEDIUM,4893
Kamareddy,Machareddy,Somarpet,209558,10,2285000.0,0.0,0.0,3,0,22.85,0.0,11.14,0.0,0.0,2.35,0.2483,24.8,NO_DROUGHT,0.1114,0.9545454545454546,0.9521364588093068,0.008583690987124526,1.0,1.0,35.1,MEDIUM,4894
Nizamabad,Mendora,Savel,209223,69,4532737.0,0.0,0.0,20,0,45.33,0.0,10.18,0.0,0.0,0.2,0.2541,25.4,NO_DROUGHT,0.1018,0.696969696969697,0.9050534599098121,0.9313304721030042,1.0,1.0,35.1,MEDIUM,4895
Khammam,Singareni,Bajumallaigudem,202701,23,3648905.0,0.0,0.0,19,0,36.49,0.0,10.7,0.0,0.0,0.16,0.2249,22.5,NO_DROUGHT,0.107,0.7121212121212122,0.9235669519613012,0.9484978540772532,1.0,1.0,35.1,MEDIUM,4896
Yadadri Bhuvanagiri,Bibinagar,Ravipahad Thanda,281157,53,954079.0,0.0,0.0,21,0,9.54,0.0,14.57,0.0,0.0,0.96,0.2196,22.0,NO_DROUGHT,0.1457,0.6818181818181819,0.9800150549165534,0.6051502145922747,1.0,1.0,35.1,MEDIUM,4897
Warangal,Parvathagiri,Sri Nagar,214053,38,461601.0,0.0,0.0,14,0,4.62,0.0,10.56,0.0,0.0,0.27,0.1644,16.4,NO_DROUGHT,0.1056,0.7878787878787878,0.99033091532728,0.9012875536480687,1.0,1.0,35.09,MEDIUM,4898
Nirmal,Lokeswaram,Bamni (K),281505,23,1255345.0,0.0,0.0,18,0,12.55,0.0,10.18,0.0,0.0,0.19,0.2072,20.7,NO_DROUGHT,0.1018,0.7272727272727273,0.9737044826625686,0.9356223175965666,1.0,1.0,35.09,MEDIUM,4899
Mahabubnagar,Addakal,Shakapur,204781,49,5767512.0,0.0,0.0,11,1,57.68,0.0,11.59,0.0,0.0,1.79,0.2937,29.4,NO_DROUGHT,0.1159,0.8333333333333334,0.8791888191773227,0.24892703862660948,0.9811320754716981,1.0,35.09,MEDIUM,4900
Rajanna Sircilla,Ellanthakunta,Sirikonda,201146,46,1777858.0,0.0,0.0,16,0,17.78,0.0,12.79,0.0,0.0,1.2,0.2332,23.3,NO_DROUGHT,0.12789999999999999,0.7575757575757576,0.9627594837574601,0.5021459227467812,1.0,1.0,35.09,MEDIUM,4901
Bhadradri Kothagudem,Pinapaka,Amararam,280116,51,6388894.0,0.0,0.0,19,0,63.89,0.0,10.18,0.0,0.0,0.24,0.2638,26.4,NO_DROUGHT,0.1018,0.7121212121212122,0.8661728266380863,0.9141630901287554,1.0,1.0,35.09,MEDIUM,4902
Mahabubabad,Garla,Marrigudem,202336,45,6697612.0,0.0,0.0,16,0,66.98,0.0,11.44,0.0,0.0,0.46,0.2354,23.5,NO_DROUGHT,0.1144,0.7575757575757576,0.8597061584939687,0.8197424892703863,1.0,1.0,35.09,MEDIUM,4903
Khammam,Singareni,Bhagya Nagar Thanda,202702,43,8009851.0,0.0,0.0,15,0,80.1,0.0,10.7,0.0,0.0,0.16,0.2249,22.5,NO_DROUGHT,0.107,0.7727272727272727,0.832218891348002,0.9484978540772532,1.0,1.0,35.09,MEDIUM,4904
Warangal,Nekkonda,Gotlakonda,213977,21,2865280.0,0.0,0.0,14,0,28.65,0.0,10.42,0.0,0.0,0.27,0.187,18.7,NO_DROUGHT,0.1042,0.7878787878787878,0.9399814234998383,0.9012875536480687,1.0,1.0,35.09,MEDIUM,4905
Warangal,Nekkonda,Pathipaka,213984,21,1810200.0,0.0,0.0,15,0,18.1,0.0,10.42,0.0,0.0,0.27,0.187,18.7,NO_DROUGHT,0.1042,0.7727272727272727,0.9620820208912941,0.9012875536480687,1.0,1.0,35.08,MEDIUM,4906
Yadadri Bhuvanagiri,Yadagirigutta,Mallapur,208238,61,5470500.0,0.0,0.0,20,0,54.7,0.0,16.11,0.0,0.0,0.66,0.1942,19.4,NO_DROUGHT,0.1611,0.696969696969697,0.8854102835519968,0.7339055793991416,1.0,1.0,35.08,MEDIUM,4907
Peddapalli,Odela,Sanagonda,201747,52,1964529.0,0.0,0.0,15,0,19.65,0.0,10.39,0.0,0.0,0.31,0.1921,19.2,NO_DROUGHT,0.1039,0.7727272727272727,0.9588493152245902,0.8841201716738197,1.0,1.0,35.08,MEDIUM,4908
Karimnagar,Veenavanka,Pothireddypalli,202038,22,2877310.0,0.0,0.0,15,0,28.77,0.0,12.85,0.0,0.0,1.0,0.2143,21.4,NO_DROUGHT,0.1285,0.7727272727272727,0.939729432952563,0.5879828326180258,1.0,1.0,35.07,MEDIUM,4909
Warangal,Khanapur,Manubothulagaddathanda,213676,19,2095324.0,0.0,0.0,17,0,20.95,0.0,10.49,0.0,0.0,0.84,0.2549,25.5,NO_DROUGHT,0.10490000000000001,0.7424242424242424,0.9561095726118827,0.6566523605150215,1.0,1.0,35.07,MEDIUM,4910
Khammam,Vemsoor,Bheemavaram,202806,59,1495931.0,0.0,0.0,23,0,14.96,0.0,11.47,0.0,0.0,0.36,0.2453,24.5,NO_DROUGHT,0.11470000000000001,0.6515151515151515,0.968664964972895,0.8626609442060086,1.0,1.0,35.07,MEDIUM,4911
Mahabubabad,Danthalapalle,Ramavaram,279270,53,1082900.0,0.0,0.0,19,0,10.83,0.0,13.37,0.0,0.0,0.57,0.1894,18.9,NO_DROUGHT,0.13369999999999999,0.7121212121212122,0.9773166613761918,0.7725321888412018,1.0,1.0,35.07,MEDIUM,4912
Siddipet,Chinnakodur,Metpally,257939,55,1408743.0,0.0,0.0,18,0,14.09,0.0,14.77,0.0,0.0,0.74,0.1724,17.2,NO_DROUGHT,0.1477,0.7272727272727273,0.9704912785087086,0.6995708154506438,1.0,1.0,35.07,MEDIUM,4913
Wanaparthy,Wanaparthy,Khasimnagar,206071,54,3388106.0,0.0,0.0,19,0,33.88,0.0,13.12,0.0,0.0,0.93,0.2437,24.4,NO_DROUGHT,0.13119999999999998,0.7121212121212122,0.9290298682321948,0.6180257510729614,1.0,1.0,35.06,MEDIUM,4914
Warangal,Nekkonda,Panikera,213983,21,1935643.0,0.0,0.0,15,0,19.36,0.0,10.42,0.0,0.0,0.27,0.187,18.7,NO_DROUGHT,0.1042,0.7727272727272727,0.9594543857938831,0.9012875536480687,1.0,1.0,35.06,MEDIUM,4915
Nizamabad,Mortad,Donkal,209610,61,6075109.0,0.0,0.0,5,1,60.75,0.0,2.92,0.0,0.3,0.4,0.2769,27.7,NO_DROUGHT,0.0292,0.9242424242424242,0.8727456324466296,0.8454935622317596,0.9811320754716981,1.0,35.06,MEDIUM,4916
Karimnagar,Ellandakunta,Ellanthakunta,201322,19,8213184.0,0.0,0.0,14,0,82.13,0.0,13.16,0.0,0.0,0.73,0.2209,22.1,NO_DROUGHT,0.1316,0.7878787878787878,0.8279597064810754,0.703862660944206,1.0,1.0,35.06,MEDIUM,4917
Mahabubabad,Maripeda,Pambada Thanda,279038,20,1117407.0,0.0,777345.0,17,0,11.17,69.57,11.17,0.0,0.0,0.47,0.2019,20.2,NO_DROUGHT,0.1117,0.7424242424242424,0.9765938485902543,0.8154506437768241,1.0,0.3043,35.05,MEDIUM,4918
Wanaparthy,Pangal,Annaram,205791,22,2083341.0,0.0,0.0,15,0,20.83,0.0,11.22,0.0,0.0,1.48,0.2776,27.8,NO_DROUGHT,0.11220000000000001,0.7727272727272727,0.9563605786574354,0.3819742489270387,1.0,1.0,35.05,MEDIUM,4919
Siddipet,Kondapak,Marpadga,206416,49,5820555.0,0.0,0.0,17,0,58.21,0.0,10.22,0.0,0.0,0.23,0.2375,23.8,NO_DROUGHT,0.10220000000000001,0.7424242424242424,0.8780777356694986,0.9184549356223176,1.0,1.0,35.05,MEDIUM,4920
Nizamabad,Bheemgal,Santhosh Nagar Thanda,279993,48,599740.0,0.0,0.0,19,0,6.0,0.0,10.18,0.0,0.0,0.7,0.2533,25.3,NO_DROUGHT,0.1018,0.7121212121212122,0.9874373390837171,0.7167381974248928,1.0,1.0,35.05,MEDIUM,4921
Wanaparthy,Chinnambavi,Kaloor,206014,56,1049774.0,0.0,0.0,18,0,10.5,0.0,12.6,0.0,0.0,0.55,0.1913,19.1,NO_DROUGHT,0.126,0.7272727272727273,0.9780105465689634,0.7811158798283262,1.0,1.0,35.05,MEDIUM,4922
Peddapalli,Palakurthy,Kukkalagudur,201860,46,6066992.0,0.0,0.0,17,0,60.67,0.0,10.33,0.0,0.0,0.35,0.248,24.8,NO_DROUGHT,0.1033,0.7424242424242424,0.8729156579887937,0.8669527896995708,1.0,1.0,35.05,MEDIUM,4923
Sangareddy,Nagalgidda,Karsgutti,206488,41,4820032.0,0.0,0.0,1,0,48.2,0.0,4.33,0.0,0.2,0.47,0.2104,21.0,NO_DROUGHT,0.0433,0.9848484848484849,0.8990355360295582,0.8154506437768241,1.0,1.0,35.05,MEDIUM,4924
Nizamabad,Dichpalle,Doosgaon,209379,33,4238628.0,0.0,0.0,4,0,42.39,0.0,2.81,0.0,3.0,0.16,0.2331,23.3,NO_DROUGHT,0.0281,0.9393939393939394,0.9112141155929865,0.9484978540772532,1.0,1.0,35.04,MEDIUM,4925
Mahabubabad,Kesamudram,Narayanapuram,213906,20,3054661.0,0.0,0.0,17,0,30.55,0.0,11.98,0.0,0.0,0.62,0.2157,21.6,NO_DROUGHT,0.1198,0.7424242424242424,0.9360144890165846,0.7510729613733906,1.0,1.0,35.04,MEDIUM,4926
Karimnagar,Veenavanka,Narsingapur,202037,42,4093072.0,0.0,0.0,14,0,40.93,0.0,12.85,0.0,0.0,1.0,0.2143,21.4,NO_DROUGHT,0.1285,0.7878787878787878,0.9142630545871014,0.5879828326180258,1.0,1.0,35.04,MEDIUM,4927
Kamareddy,Bichkunda,Hasgul,209292,27,3676155.0,0.0,0.0,4,0,36.76,0.0,1.93,0.0,0.5,0.28,0.2548,25.5,NO_DROUGHT,0.019299999999999998,0.9393939393939394,0.9229961504306902,0.8969957081545065,1.0,1.0,35.04,MEDIUM,4928
Nizamabad,Varni,S.N.Puram,209850,31,15133072.0,0.0,0.0,25,0,151.33,0.0,12.9,0.0,0.0,0.31,0.3466,34.7,NO_DROUGHT,0.129,0.6212121212121212,0.683009884020251,0.8841201716738197,1.0,1.0,35.04,MEDIUM,4929
Hanumakonda,Dharmasagar,Peddapendyala,213425,43,9642919.0,0.0,0.0,10,0,96.43,0.0,11.33,0.0,0.0,0.49,0.208,20.8,NO_DROUGHT,0.1133,0.8484848484848485,0.7980112688161844,0.8068669527896996,1.0,1.0,35.04,MEDIUM,4930
Siddipet,Doultabad,Govindapur,206130,59,2714195.0,0.0,0.0,23,0,27.14,0.0,12.26,0.0,0.0,0.82,0.2796,28.0,NO_DROUGHT,0.1226,0.6515151515151515,0.9431461776008431,0.665236051502146,1.0,1.0,35.04,MEDIUM,4931
Yadadri Bhuvanagiri,Choutuppal,Mandollagudem,207379,28,4468301.0,0.0,0.0,8,0,44.68,0.0,10.48,0.0,0.0,1.03,0.208,20.8,NO_DROUGHT,0.1048,0.8787878787878788,0.9064031908245445,0.5751072961373391,1.0,1.0,35.04,MEDIUM,4932
Warangal,Khanapur,Kodtimatuthanda,277985,20,1191646.0,0.0,0.0,18,0,11.92,0.0,10.49,0.0,0.0,0.84,0.2549,25.5,NO_DROUGHT,0.10490000000000001,0.7272727272727273,0.975038775752418,0.6566523605150215,1.0,1.0,35.04,MEDIUM,4933
Nizamabad,Bheemgal,Bachanapally,209246,56,2867980.0,0.0,0.0,17,0,28.68,0.0,10.18,0.0,0.0,0.7,0.2533,25.3,NO_DROUGHT,0.1018,0.7424242424242424,0.9399248670179061,0.7167381974248928,1.0,1.0,35.03,MEDIUM,4934
Kamareddy,Pitlam,Kodapgal Kd.,209750,33,6094623.0,0.0,0.0,3,0,60.95,0.0,3.03,0.0,11.3,0.28,0.2455,24.5,NO_DROUGHT,0.030299999999999997,0.9545454545454546,0.8723368757101766,0.8969957081545065,1.0,1.0,35.03,MEDIUM,4935
Kamareddy,Machareddy,Ankireddypally Thanda,278501,11,1530315.0,0.0,980044.0,4,0,15.3,64.04,11.14,0.0,0.0,2.35,0.2483,24.8,NO_DROUGHT,0.1114,0.9393939393939394,0.9679447286489121,0.008583690987124526,1.0,0.3595999999999999,35.03,MEDIUM,4936
Sangareddy,Raikode,Singitham,206781,27,3815474.0,0.0,0.0,21,0,38.15,0.0,13.35,0.0,0.0,0.32,0.2077,20.8,NO_DROUGHT,0.1335,0.6818181818181819,0.9200778569098385,0.8798283261802575,1.0,1.0,35.03,MEDIUM,4937
Medak,Papannapet,Rajya Thanda,280369,30,1084046.0,0.0,0.0,19,0,10.84,0.0,10.23,0.0,0.0,0.3,0.2212,22.1,NO_DROUGHT,0.1023,0.7121212121212122,0.9772926562916384,0.8884120171673819,1.0,1.0,35.03,MEDIUM,4938
Siddipet,Mulug,Zapthi Singaipalle,206576,53,2381376.0,0.0,0.0,17,0,23.81,0.0,11.44,0.0,0.0,0.87,0.2411,24.1,NO_DROUGHT,0.1144,0.7424242424242424,0.9501176856601626,0.6437768240343348,1.0,1.0,35.03,MEDIUM,4939
Sangareddy,Gummadidala,Kanukunta,206335,26,5784632.0,0.0,0.0,14,0,57.85,0.0,12.87,0.0,0.0,1.06,0.2327,23.3,NO_DROUGHT,0.12869999999999998,0.7878787878787878,0.8788302091881828,0.5622317596566524,1.0,1.0,35.03,MEDIUM,4940
Yadadri Bhuvanagiri,Bibinagar,Ramunigundla Thanda,207233,55,1345220.0,0.0,0.0,21,0,13.45,0.0,14.57,0.0,0.0,0.96,0.2196,22.0,NO_DROUGHT,0.1457,0.6818181818181819,0.97182188495381,0.6051502145922747,1.0,1.0,35.02,MEDIUM,4941
Mahabubabad,Kesamudram,Upparapalle,213667,21,4234665.0,0.0,0.0,16,0,42.35,0.0,11.98,0.0,0.0,0.62,0.2157,21.6,NO_DROUGHT,0.1198,0.7575757575757576,0.9112971279403558,0.7510729613733906,1.0,1.0,35.02,MEDIUM,4942
Mahabubabad,Maripeda,Botya Thanda,279099,26,1255503.0,0.0,1254003.0,17,1,12.56,99.88,11.17,0.0,0.0,0.47,0.2019,20.2,NO_DROUGHT,0.1117,0.7424242424242424,0.9737011730610333,0.8154506437768241,0.9811320754716981,0.0012000000000000899,35.02,MEDIUM,4943
Suryapet,Nadigudem,Brundavanapuram,207790,56,2808369.0,0.0,0.0,20,0,28.08,0.0,10.54,0.0,0.0,0.13,0.224,22.4,NO_DROUGHT,0.1054,0.696969696969697,0.9411735294047413,0.9613733905579399,1.0,1.0,35.02,MEDIUM,4944
Siddipet,Chinnakodur,Mailaram,206165,52,2772250.0,0.0,0.0,17,0,27.72,0.0,14.77,0.0,0.0,0.74,0.1724,17.2,NO_DROUGHT,0.1477,0.7424242424242424,0.9419301085050769,0.6995708154506438,1.0,1.0,35.01,MEDIUM,4945
Kamareddy,Machareddy,Lachapet,209549,19,3819578.0,0.0,0.0,2,0,38.2,0.0,11.14,0.0,0.0,2.35,0.2483,24.8,NO_DROUGHT,0.1114,0.9696969696969697,0.9199918910573016,0.008583690987124526,1.0,1.0,35.01,MEDIUM,4946
Wanaparthy,Pangal,Chikkepally,205794,41,2310217.0,0.0,0.0,15,0,23.1,0.0,11.22,0.0,0.0,1.48,0.2776,27.8,NO_DROUGHT,0.11220000000000001,0.7727272727272727,0.951608242214906,0.3819742489270387,1.0,1.0,35.01,MEDIUM,4947
Rajanna Sircilla,Rudrangi,Roopla Nayaka Thanda,278927,62,2304946.0,0.0,1397850.0,20,0,23.05,60.65,11.81,0.0,0.0,0.44,0.2231,22.3,NO_DROUGHT,0.11810000000000001,0.696969696969697,0.9517186530357445,0.8283261802575107,1.0,0.39349999999999996,35.01,MEDIUM,4948
Nirmal,Kuntala,Downelly,195410,27,2303426.0,0.0,0.0,23,0,23.03,0.0,10.97,0.0,0.0,0.33,0.2564,25.6,NO_DROUGHT,0.1097,0.6515151515151515,0.9517504922403879,0.8755364806866952,1.0,1.0,35.01,MEDIUM,4949
Mahabubabad,Maripeda,Kotya Thanda,279052,22,1347538.0,0.0,918387.0,17,0,13.48,68.15,11.17,0.0,0.0,0.47,0.2019,20.2,NO_DROUGHT,0.1117,0.7424242424242424,0.971773330166729,0.8154506437768241,1.0,0.3184999999999999,35.01,MEDIUM,4950
Nizamabad,Bheemgal,Lingapur (Ch),277898,52,1939110.0,0.0,0.0,18,1,19.39,0.0,10.18,0.0,0.0,0.7,0.2533,25.3,NO_DROUGHT,0.1018,0.7272727272727273,0.9593817630817133,0.7167381974248928,0.9811320754716981,1.0,35.0,MEDIUM,4951
Warangal,Nekkonda,Saireddipalle,213987,21,1108668.0,0.0,0.0,16,0,11.09,0.0,10.42,0.0,0.0,0.27,0.187,18.7,NO_DROUGHT,0.1042,0.7575757575757576,0.9767769030701079,0.9012875536480687,1.0,1.0,35.0,MEDIUM,4952
Hanumakonda,Dharmasagar,Janakipur,213417,37,2217728.0,0.0,0.0,17,0,22.18,0.0,11.33,0.0,0.0,0.49,0.208,20.8,NO_DROUGHT,0.1133,0.7424242424242424,0.953545594976913,0.8068669527896996,1.0,1.0,35.0,MEDIUM,4953
Mahabubabad,Chinnagudur,Pagidipally,279106,39,2824225.0,0.0,0.0,18,0,28.24,0.0,11.21,0.0,0.0,0.29,0.2071,20.7,NO_DROUGHT,0.1121,0.7272727272727273,0.9408413962278838,0.8927038626609443,1.0,1.0,35.0,MEDIUM,4954
Nizamabad,Dichpalle,Rampoor,209390,38,6591695.0,0.0,0.0,2,0,65.92,0.0,2.81,0.0,3.0,0.16,0.2331,23.3,NO_DROUGHT,0.0281,0.9696969696969697,0.8619247854927847,0.9484978540772532,1.0,1.0,35.0,MEDIUM,4955
Karimnagar,Huzurabad,Rangapur,201262,42,2557300.0,0.0,0.0,15,0,25.57,0.0,12.97,0.0,0.0,0.35,0.1509,15.1,NO_DROUGHT,0.1297,0.7727272727272727,0.9464326328722277,0.8669527896995708,1.0,1.0,35.0,MEDIUM,4956
Nizamabad,Bheemgal,Karepalli Thanda,279987,48,1952611.0,0.0,0.0,18,0,19.53,0.0,10.18,0.0,0.0,0.7,0.2533,25.3,NO_DROUGHT,0.1018,0.7272727272727273,0.9590989597252075,0.7167381974248928,1.0,1.0,35.0,MEDIUM,4957
Hanumakonda,Dharmasagar,Rayagudem,213428,32,1169796.0,0.0,0.0,18,0,11.7,0.0,11.33,0.0,0.0,0.49,0.208,20.8,NO_DROUGHT,0.1133,0.7272727272727273,0.9754964643191649,0.8068669527896996,1.0,1.0,35.0,MEDIUM,4958
Nirmal,Lokeswaram,Biloli,281506,23,1688837.0,0.0,0.0,18,0,16.89,0.0,10.18,0.0,0.0,0.19,0.2072,20.7,NO_DROUGHT,0.1018,0.7272727272727273,0.9646241928604522,0.9356223175965666,1.0,1.0,34.99,MEDIUM,4959
Khammam,Madhira,Nidanapuram,202572,38,3150931.0,0.0,0.0,23,0,31.51,0.0,10.35,0.0,0.0,0.19,0.2616,26.2,NO_DROUGHT,0.1035,0.6515151515151515,0.9339979362330274,0.9356223175965666,1.0,1.0,34.99,MEDIUM,4960
Yadadri Bhuvanagiri,Ramannapeta,Palli Wada,208060,33,3113810.0,0.0,0.0,17,0,31.14,0.0,10.29,0.0,0.0,0.21,0.2096,21.0,NO_DROUGHT,0.10289999999999999,0.7424242424242424,0.9347755040722133,0.927038626609442,1.0,1.0,34.99,MEDIUM,4961
Nizamabad,Bodhan,Pentakalan,209346,23,2302070.0,0.0,0.0,9,0,23.02,0.0,1.55,0.0,1.2,0.04,0.2729,27.3,NO_DROUGHT,0.0155,0.8636363636363636,0.9517788961624248,1.0,1.0,1.0,34.99,MEDIUM,4962
Khammam,Thirumalayapalem,Raghunadhapalem,202774,43,2001317.0,0.0,0.0,15,0,20.01,0.0,10.38,0.0,0.0,0.26,0.1846,18.5,NO_DROUGHT,0.1038,0.7727272727272727,0.9580787226848426,0.9055793991416309,1.0,1.0,34.99,MEDIUM,4963
Karimnagar,Huzurabad,Rajapalli,278147,20,1521538.0,0.0,0.0,16,0,15.22,0.0,12.97,0.0,0.0,0.35,0.1509,15.1,NO_DROUGHT,0.1297,0.7575757575757576,0.9681285791088818,0.8669527896995708,1.0,1.0,34.99,MEDIUM,4964
Suryapet,Chivvemla,Suryanayak Thanda,280898,33,435348.0,0.0,0.0,17,14,4.35,0.0,10.8,0.0,0.0,0.36,0.1908,19.1,NO_DROUGHT,0.10800000000000001,0.7424242424242424,0.9908808328532666,0.8626609442060086,0.7358490566037736,1.0,34.99,MEDIUM,4965
Mahabubabad,Kesamudram,Tallapusapally,213666,19,3292126.0,0.0,0.0,17,0,32.92,0.0,11.98,0.0,0.0,0.62,0.2157,21.6,NO_DROUGHT,0.1198,0.7424242424242424,0.9310403464306555,0.7510729613733906,1.0,1.0,34.99,MEDIUM,4966
Medak,Nizampet,Nagaram,281132,50,1415362.0,0.0,0.0,16,0,14.15,0.0,11.35,0.0,0.0,0.75,0.2134,21.3,NO_DROUGHT,0.11349999999999999,0.7575757575757576,0.9703526313405944,0.6952789699570816,1.0,1.0,34.99,MEDIUM,4967
Medak,Papannapet,Ramathirtham,206712,23,2353900.0,0.0,0.0,18,0,23.54,0.0,10.23,0.0,0.0,0.3,0.2212,22.1,NO_DROUGHT,0.1023,0.7272727272727273,0.95069322117778,0.8884120171673819,1.0,1.0,34.99,MEDIUM,4968
Mahabubabad,Narsimhulapet,Gholu-Bodka Thanda,279236,57,1583309.0,0.0,0.0,19,0,15.83,0.0,11.8,0.0,0.0,0.51,0.213,21.3,NO_DROUGHT,0.11800000000000001,0.7121212121212122,0.9668346715365009,0.7982832618025751,1.0,1.0,34.98,MEDIUM,4969
Peddapalli,Manthani,Gaddalapalli,201631,51,2981077.0,0.0,0.0,18,0,29.81,0.0,10.18,0.0,0.0,0.85,0.274,27.4,NO_DROUGHT,0.1018,0.7272727272727273,0.937555841670841,0.6523605150214593,1.0,1.0,34.98,MEDIUM,4970
